Millis,Leituras
0,205
10,234
20,160
30,153
41,180
52,112
62,234
73,102
83,73
94,84
104,60
115,80
125,74
136,53
146,30
157,21
167,3
178,0
188,0
199,0
209,81
220,0
230,42
241,9
251,10
262,22
272,6
283,6
293,112
304,2
314,43
325,11
335,6
346,8
356,0
367,15
377,102
388,6
398,20
409,7
419,0
430,4
440,0
451,0
461,3
472,0
482,15
493,0
503,3
514,123
524,0
535,5
545,87
556,0
566,13
577,0
587,0
598,103
608,0
619,0
629,2
640,0
650,53
661,3
671,0
681,112
692,0
703,3
713,3
723,0
734,0
744,0
755,0
765,0
776,0
786,15
797,6
807,0
818,21
828,0
839,0
849,110
860,0
870,13
881,11
891,0
902,37
912,0
923,0
933,70
944,1
954,0
965,2
975,0
986,24
996,4
1007,0
1017,100
1028,0
1038,0
1049,1
1059,0
1070,0
1080,0
1091,0
1101,108
1112,0
1123,0
1133,5
1143,0
1154,68
1165,8
1175,0
1185,95
1197,0
1207,7
1217,65
1227,0
1239,0
1249,0
1259,0
1270,7
1281,0
1291,0
1301,0
1312,0
1323,11
1333,1
1343,0
1354,11
1364,0
1375,13
1386,0
1396,0
1406,2
1417,0
1428,1
1438,106
1448,0
1460,2
1470,8
1480,0
1490,0
1502,0
1512,0
1522,9
1532,0
1544,4
1554,17
1564,0
1575,5
1586,28
1596,0
1606,0
1617,0
1628,6
1638,41
1649,0
1659,20
1670,33
1680,0
1691,0
1701,0
1712,7
1723,84
1733,0
1743,0
1754,54
1765,0
1775,0
1785,0
1797,6
1807,123
1817,0
1827,9
1839,74
1849,0
1859,13
1870,2
1881,5
1891,16
1901,0
1912,0
1923,50
1933,0
1944,12
1954,2
1965,0
1975,42
1986,0
1996,17
2007,75
2018,0
2028,16
2038,7
2049,0
2060,116
2070,0
2080,2
2092,9
2102,0
2112,18
2123,0
2134,0
2144,44
2154,0
2165,0
2176,115
2186,0
2197,9
2207,3
2217,0
2228,0
2239,0
2249,10
2259,71
2271,2
2281,5
2291,1
2301,0
2313,0
2323,0
2333,0
2343,82
2355,0
2365,0
2375,1
2386,0
2397,43
2407,0
2417,0
2428,90
2439,0
2449,2
2459,4
2470,0
2481,0
2491,0
2502,0
2512,119
2523,0
2533,0
2544,98
2554,0
2565,0
2576,0
2586,0
2596,11
2607,0
2618,10
2628,116
2638,0
2650,0
2660,0
2670,0
2680,16
2692,0
2702,8
2712,48
2723,0
2734,11
2744,2
2754,0
2765,83
2776,0
2786,6
2797,21
2807,0
2818,3
2828,11
2839,0
2849,0
2860,0
2871,6
2881,33
2891,0
2902,5
2913,3
2923,0
2933,1
2944,0
2955,10
2965,66
2975,0
2987,8
2997,55
3007,0
3017,0
3028,0
3039,8
3049,20
3060,0
3070,0
3081,13
3091,0
3102,81
3112,0
3123,0
3134,0
3144,0
3154,13
3165,64
3176,0
3186,8
3196,0
3208,0
3218,5
3228,0
3238,0
3250,4
3260,0
3270,0
3280,0
3292,0
3302,16
3312,0
3323,9
3334,32
3344,0
3354,4
3365,0
3376,0
3386,0
3396,0
3407,0
3418,7
3428,0
3439,0
3449,0
3460,0
3470,41
3481,0
3491,6
3502,83
3513,0
3523,22
3533,4
3544,0
3555,11
3565,0
3575,0
3586,36
3597,0
3607,0
3617,0
3629,0
3639,6
3649,0
3659,0
3671,25
3681,0
3691,0
3702,0
3713,0
3723,121
3733,0
3744,0
3755,118
3765,0
3776,0
3786,1
3796,0
3807,0
3818,0
3828,0
3838,121
3850,0
3860,13
3870,90
3880,0
3892,14
3902,2
3912,0
3923,11
3934,0
3944,0
3954,113
3965,0
3976,17
3986,1
3997,0
4007,11
4018,0
4029,0
4039,22
4049,0
4060,0
4071,0
4081,0
4091,15
4102,2
4113,18
4123,70
4133,0
4145,18
4155,6
4165,0
4176,16
4187,4
4197,15
4207,69
4218,0
4229,0
4239,16
4250,0
4260,103
4271,0
4281,0
4292,2
4302,0
4313,0
4324,1
4334,0
4344,10
4355,0
4366,0
4376,12
4386,0
4398,0
4408,2
4418,0
4428,0
4440,0
4450,2
4460,124
4470,0
4482,0
4492,27
4502,0
4513,0
4524,0
4534,0
4544,120
4555,0
4566,0
4576,74
4587,0
4597,114
4608,6
4619,11
4629,99
4639,7
4649,13
4661,32
4671,0
4681,12
4692,2
4703,0
4713,76
4724,0
4734,7
