Millis,Leituras
7656,163
7667,170
7677,181
7689,161
7699,174
7709,167
7720,161
7731,175
7741,164
7752,167
7762,193
7773,162
7784,174
7794,171
7805,159
7816,177
7826,166
7837,165
7847,179
7858,163
7869,173
7879,174
7889,162
7901,175
7911,168
7922,161
7932,176
7943,164
7954,168
7964,188
7974,161
7986,173
7996,169
8006,158
8017,175
8028,164
8039,165
8049,181
8059,162
8071,172
8081,172
8091,162
8102,175
8113,167
8123,163
8134,194
8144,164
8156,169
8166,185
8176,162
8187,177
8198,170
8208,160
8219,176
8229,165
8240,167
8251,178
8261,163
8272,173
8283,177
8293,161
8304,175
8314,167
8325,164
8336,177
8346,162
8356,169
8368,177
8378,161
8388,167
8399,161
8410,146
8421,158
8431,136
8441,133
8453,165
8463,133
8473,146
8484,144
8495,135
8505,150
8516,140
8526,140
8538,156
8548,143
8558,149
8569,152
8580,141
8590,155
8601,148
8611,141
8622,158
8633,146
8643,149
8654,170
8665,149
8675,218
8686,159
8696,141
8707,220
8718,182
8728,137
8738,175
8750,141
8760,136
8771,151
8781,121
8792,142
8803,127
8813,121
8823,177
8835,121
8845,126
8855,156
8866,125
8877,137
8888,133
8898,124
8908,166
8920,130
8930,128
8940,160
8951,130
8962,139
8972,140
8983,129
8993,144
9005,137
9015,130
9025,147
9036,135
9047,141
9057,149
9068,135
9078,149
9089,144
9100,135
9110,154
9121,140
9132,142
9142,157
9153,140
9163,151
9174,151
9185,139
9195,154
9205,146
9217,143
9227,168
9238,144
9248,151
9259,156
9270,144
9280,157
9290,151
9302,144
9312,159
9322,148
9333,150
9344,185
9355,147
9365,159
9375,159
9387,144
9397,161
9407,151
9418,150
9428,164
9439,149
9450,156
9460,171
9472,149
9482,161
9492,156
9503,148
9513,168
9524,156
9535,156
9545,193
9556,150
9567,163
9577,171
9588,147
9598,165
9609,154
9620,153
9630,179
9640,153
9652,160
9662,163
9673,151
9683,165
9694,157
9705,150
9715,166
9725,154
9737,159
9747,168
9757,153
9768,166
9779,162
9789,152
9800,168
9810,157
9822,157
9832,185
9842,157
9853,164
9864,166
9874,152
9885,166
9895,158
9906,154
9917,168
9927,156
9938,161
9949,168
9959,154
9970,167
9980,162
9991,152
10002,168
10012,158
10023,158
10034,169
10044,156
10055,165
10065,168
10077,156
10087,170
10097,163
10108,155
10119,173
10130,160
10140,162
10151,186
10162,158
10172,168
10183,168
10193,156
10205,170
10215,162
10225,158
10236,173
10247,160
10258,164
10268,179
10279,158
10290,170
10300,167
10311,154
10321,172
10333,162
10343,160
10353,190
10364,160
10375,167
10386,178
10396,159
10407,172
10418,167
10428,157
10439,173
10449,163
10461,163
10471,179
10481,161
10492,170
10503,172
10514,160
10524,173
10535,166
10546,158
10556,175
10567,163
10577,165
10589,185
10599,161
10609,171
10620,171
10631,160
10642,173
10652,166
10663,159
10674,174
10684,163
10695,167
10705,196
10717,162
10727,174
10737,171
10748,160
10759,175
10770,165
10780,164
10790,175
10802,163
10812,170
10823,181
10833,162
10845,175
10855,170
10865,158
10876,175
10887,165
10898,163
10908,190
10918,163
10930,171
10940,178
10951,161
10961,174
10973,168
10983,162
10993,175
11004,164
11015,167
11026,182
11036,163
11046,174
11058,173
11068,161
11079,176
11089,168
11100,164
11111,176
11121,165
11132,169
11143,181
11154,164
11164,176
11174,173
11186,161
11196,177
11207,167
11217,166
11228,177
11239,166
11249,171
11260,191
11271,165
11282,176
11292,172
11302,161
11314,178
11324,167
11335,167
11345,193
11356,165
11367,175
11377,176
11388,164
11399,177
11409,171
11420,164
11430,177
11442,167
11452,169
11463,179
11473,166
11484,176
11495,176
11505,165
11516,178
11527,170
11537,166
11548,179
11558,167
11570,172
11580,178
11591,166
11601,178
11612,175
11623,163
11633,178
11644,169
11655,167
11665,179
11676,168
11686,173
11698,186
11708,166
11718,178
11729,174
11740,166
11751,180
11761,169
11772,169
11783,180
11793,168
11804,176
11814,178
11826,167
11836,179
11846,173
11857,165
11868,180
11879,169
11889,172
11900,182
11911,167
11921,178
11932,177
11942,166
11954,180
11964,171
11974,168
11985,180
11996,169
12007,173
12017,182
12027,167
12039,178
12049,176
12060,166
12070,180
12082,170
12092,169
12102,181
12113,169
12124,174
12135,179
12145,167
12155,179
12167,175
12177,164
12188,180
12198,170
12210,170
12220,180
12230,168
12241,176
12252,178
12263,167
12273,179
12283,173
12295,167
12305,180
12316,170
12326,171
12338,181
12348,168
12358,178
12369,179
12380,167
12391,180
12401,173
12411,169
12423,181
12433,170
12444,174
12454,183
12465,169
12476,180
12486,177
12497,166
12508,181
12519,172
12529,170
12539,189
12551,170
12561,176
12572,181
12582,169
12593,181
12604,176
12614,169
12625,181
12636,172
12647,172
12657,186
12667,171
12679,177
12689,180
12700,170
12710,181
12721,176
12732,170
12742,182
12753,172
12764,173
12774,182
12785,170
12795,179
12807,179
12817,169
12828,181
12838,173
12849,170
12860,181
12870,170
12881,174
12892,181
12902,169
12913,180
12923,178
12935,167
12945,181
12956,173
12966,170
12977,182
12988,170
12998,176
13009,183
13020,169
13030,181
13041,177
13051,166
13063,183
13073,172
13084,172
13094,203
13105,171
13116,177
13126,187
13137,169
13148,181
13158,176
13169,169
13179,182
13191,171
13201,173
13212,188
13222,169
13233,180
13244,179
13254,168
13265,182
13276,173
13286,169
13297,182
13307,170
13319,173
13329,187
13340,168
13350,181
13361,176
13372,161
13382,268
13393,211
13404,167
13414,269
13425,172
13435,169
13447,273
13457,162
13467,276
13478,265
13489,162
13500,189
13510,177
13521,147
13532,157
13542,144
13553,147
13563,166
13575,133
13585,152
13595,139
13606,131
13617,147
13628,150
13638,136
13649,165
13660,133
13670,145
13681,145
13691,133
13703,154
13713,160
13723,133
13734,154
13745,139
13756,141
13766,157
13776,137
13788,150
13798,199
13809,139
13819,156
13831,140
13841,135
13851,157
13862,137
13873,143
13884,165
13894,137
13904,150
13916,146
13926,136
13937,152
13947,142
13959,141
13969,166
13979,142
13990,150
14001,154
14012,142
14022,156
14032,150
14044,142
14054,159
14065,147
14075,149
14087,178
14097,146
14107,157
14118,163
14129,145
14140,161
14150,154
14160,146
14172,163
14182,151
14193,154
14203,182
14214,150
14225,161
14235,160
14246,148
14257,164
14268,155
14278,153
14288,165
14300,153
14310,159
14321,171
14331,153
14342,166
14353,162
14363,150
14374,166
14385,156
14396,155
14406,192
14416,155
14428,162
14438,171
14449,155
14459,168
14470,162
14481,154
14491,169
14502,158
14513,159
14523,178
14534,157
14544,166
14556,166
14566,156
14577,170
14587,163
14598,157
14609,171
14619,159
14630,162
14641,174
14651,158
14662,169
14672,171
14684,157
14694,171
14705,163
14715,158
14726,172
14737,161
14747,165
14758,195
14769,160
14779,171
14790,168
14800,157
14812,173
14822,163
14833,162
14843,175
14854,161
14865,168
14875,176
14886,160
14897,172
14907,167
14918,159
14928,173
14940,163
14950,164
14960,175
14971,163
14982,169
14993,183
15003,161
15014,173
15025,168
15035,160
15046,174
15056,163
15068,165
15078,176
15088,162
15099,171
15110,172
15121,161
15131,175
15141,167
15153,160
15163,173
15174,162
15184,166
15196,190
15206,161
15216,172
15227,170
15238,158
15249,176
15259,165
15269,163
15281,175
15291,163
15302,169
15312,174
15324,160
15334,175
15344,170
15355,159
15366,176
15377,165
15387,165
15397,176
15409,164
15419,171
15430,175
15440,162
15452,176
15462,170
15472,161
15483,206
15494,166
15505,167
15515,181
15525,164
15537,173
15547,174
15558,162
15568,176
15579,169
15590,166
15600,177
15611,166
15622,169
15633,179
15643,165
15653,176
15665,175
15675,162
15686,179
15696,169
15707,166
15718,179
15728,166
15739,171
15750,185
15761,165
15771,178
15781,173
15793,163
15803,177
15814,167
15824,166
15835,185
15846,165
15856,173
15867,176
15878,165
15888,178
15899,172
15909,162
15921,179
15931,167
15942,169
15952,208
15963,166
15974,175
15984,195
15995,162
16006,179
16016,171
16027,163
16037,178
16049,167
16059,170
16070,194
16080,166
16091,176
16102,176
16112,165
16123,178
16134,170
16144,167
16155,178
16165,166
16177,171
16187,178
16198,165
16208,177
16219,174
16230,162
16240,178
16251,168
16262,165
16272,198
16283,166
16293,171
16305,189
16315,164
16325,177
16336,172
16347,161
16358,179
16368,167
16379,168
16390,181
16400,165
16411,173
16421,191
16433,165
16443,178
16453,171
16464,163
16475,178
16486,166
16496,169
16507,178
16518,165
16528,174
16539,175
16549,161
16561,178
16571,170
16581,164
16592,180
16603,166
16614,170
16624,195
16635,166
16646,176
16656,175
16667,163
16677,178
16689,169
16699,166
16709,179
16720,166
16731,171
16742,177
16752,165
16762,178
16774,174
16784,162
16795,178
16805,168
16817,168
16827,195
16837,167
16848,174
16859,179
16870,163
16880,178
16890,172
16902,162
16912,181
16923,167
16933,168
16945,191
16955,165
16965,174
16976,192
16987,165
16998,178
17008,174
17018,162
17030,185
17040,164
17051,166
17061,175
17073,162
17083,173
17093,173
17104,161
17115,178
17126,168
17136,163
17146,178
17158,164
17168,170
17179,194
17189,163
17200,176
17211,172
17221,160
17232,177
17243,167
17254,163
17264,177
17274,163
17286,169
17296,184
17307,163
17317,176
17328,171
17339,160
17349,177
17360,165
17371,161
17382,198
17392,164
17402,171
17414,177
17424,163
17435,175
17445,169
17456,160
17467,177
17477,165
17488,166
17499,181
17509,164
17520,173
17530,174
17542,163
17552,176
17563,168
17573,164
17584,178
17595,165
17605,169
17616,193
17627,164
17637,174
17648,174
17658,160
17670,176
17680,168
17691,162
17701,177
17712,164
17723,169
17733,176
17744,163
17755,176
17765,172
17776,161
17786,178
17798,167
17808,167
17819,180
17829,165
17840,173
17851,184
17861,164
17872,178
17883,186
17893,162
17904,182
17914,166
17926,159
17936,198
17946,161
17957,164
17968,174
17979,157
17989,171
18000,164
18011,157
18021,172
18032,160
18042,163
18054,176
18064,160
18074,170
18085,170
18096,159
18107,174
18117,165
18128,161
18139,174
18149,161
18160,165
18170,199
18182,160
18192,172
18202,170
18213,158
18224,173
18235,164
18245,162
18256,174
18267,162
18277,168
18288,175
18298,161
18310,173
18320,170
18330,158
18341,175
18352,164
18363,164
18373,175
18384,163
18395,171
18405,180
18416,163
18426,176
18438,170
18448,160
18458,177
18469,165
18480,167
18491,195
18501,164
18511,172
18523,174
18533,162
18544,176
18554,169
18566,163
18576,176
18586,165
18597,168
18608,182
18619,164
18629,174
18639,173
18651,163
18661,177
18672,168
18682,164
18694,177
18704,165
18714,169
18725,191
18736,163
18747,175
18757,173
18767,162
18779,176
18789,167
18800,165
18810,180
18821,165
18832,170
18842,176
18853,164
18864,176
18875,172
18885,163
18895,177
18907,166
18917,166
18928,178
18938,165
18949,173
18960,183
18970,164
18981,178
18992,171
19003,161
19013,178
19023,166
19035,168
19045,187
19056,165
19066,174
19077,176
19088,162
19098,178
19109,171
19120,166
19130,179
19141,167
19151,170
19163,184
19173,166
19184,176
19194,176
19205,166
19216,179
19226,170
19237,168
19248,180
19258,168
19269,172
19279,179
19291,167
19301,178
19312,175
19322,164
19333,179
19344,170
19354,168
19365,180
19376,168
19386,173
19397,178
19407,167
19419,179
19429,174
19439,167
19450,179
19461,169
19472,170
19482,179
19493,168
19504,175
19514,184
19525,168
19535,179
19547,174
19557,166
19567,180
19578,169
19589,171
19600,180
19610,168
19621,177
19632,177
19642,168
19653,179
19663,173
19675,167
19685,180
19695,169
19706,172
19717,184
19728,169
19738,178
19749,177
19760,165
19770,180
19781,172
19791,170
19803,180
19813,169
19823,174
19834,191
19845,168
19856,180
19866,176
19876,165
19888,180
19898,171
19909,171
19919,194
19931,170
19941,176
19951,181
19962,168
19973,181
19984,175
19994,167
20004,181
20016,170
20026,170
20037,207
20047,169
20059,176
20069,181
20079,167
20090,180
20101,173
20112,165
20122,181
20132,170
20144,171
20154,201
20165,168
20175,177
20186,177
20197,165
20207,180
20218,172
20229,170
20240,181
20250,169
20260,173
20272,188
20282,168
20293,179
20303,177
20314,168
20325,181
20335,172
20346,169
20357,200
20368,169
20378,174
20388,194
20400,168
20410,179
20421,175
20431,166
20442,181
20453,170
20463,169
20474,191
20485,169
20495,175
20506,179
20516,168
20528,181
20538,175
20549,165
20559,181
20570,170
20581,170
20591,181
20602,168
20613,176
20623,178
20634,167
20644,180
20656,173
20666,166
20677,180
20687,169
20698,172
20709,181
20719,168
20730,177
20741,178
20751,165
20762,180
20772,172
20784,169
20794,186
20805,169
20815,173
20826,187
20837,168
20847,179
20858,177
20869,165
20879,181
20890,172
20900,170
20912,181
20922,169
20932,175
20943,181
20954,169
20965,180
20975,177
20986,169
20997,182
21007,171
21018,171
21028,194
21040,170
21050,177
21060,181
21071,169
21082,182
21093,176
21103,167
21114,183
21125,171
21135,172
21146,209
21156,170
21168,178
21178,181
21188,166
21199,181
21210,175
21221,166
21231,182
21242,170
21253,173
21263,185
21274,169
21284,179
21296,178
21306,165
21316,181
21327,173
21338,170
21349,182
21359,170
21369,174
21381,190
21391,168
21402,179
21412,177
21424,167
21434,182
21444,172
21455,170
21466,182
21477,170
21487,175
21497,201
21509,169
21519,181
21530,177
21540,169
21552,183
21562,172
21572,172
21583,194
21594,170
21605,177
21615,181
21625,169
21637,181
21647,176
21658,166
21668,183
21679,171
21690,172
21700,207
21711,169
21722,178
21733,188
21743,169
21753,182
21765,175
21775,166
21786,182
21796,171
21807,173
21818,185
21828,169
21839,179
21850,178
21861,166
21871,181
21881,173
21893,170
21903,182
21914,170
21924,175
21935,183
21946,169
21956,181
21967,178
21978,166
21988,182
21999,172
22009,171
